OMRKK;OPFØRELSESÅR;ENHED;TID;INDHOLD
Bispebjerg - Emdrup;Før 1850;Antal bygninger;2015;0
Bispebjerg - Emdrup;Før 1850;Antal bygninger;2016;0
Bispebjerg - Emdrup;Før 1850;Antal bygninger;2017;0
Bispebjerg - Emdrup;Før 1850;Antal bygninger;2018;62
Bispebjerg - Emdrup;Før 1850;Antal bygninger;2019;60
Bispebjerg - Emdrup;Før 1850;Antal bygninger;2020;60
Bispebjerg - Emdrup;Før 1850;Antal bygninger;2021;60
Bispebjerg - Emdrup;Før 1850;Antal bygninger;2022;63
Bispebjerg - Emdrup;Før 1850;Antal bygninger;2023;61
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;1991;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;1992;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;1995;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;1996;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;1997;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2001;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2002;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2003;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2004;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2005;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2006;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2007;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2008;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2009;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2010;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2011;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2012;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2013;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2014;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2015;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2016;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2017;0
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2018;20
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2019;22
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2020;24
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2021;24
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2022;24
Bispebjerg- Ryparken-Lundehus;Før 1850;Antal bygninger;2023;24
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;1991;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;1992;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;1995;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;1996;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;1997;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2001;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2002;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2003;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2004;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2005;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2006;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2007;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2008;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2009;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2010;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2011;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2012;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2013;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2014;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2015;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2016;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2017;0
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2018;14
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2019;14
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2020;16
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2021;16
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2022;35
Bispebjerg - Bispebjerg;Før 1850;Antal bygninger;2023;37
Bispebjerg - Utterslev;Før 1850;Antal bygninger;1991;3
Bispebjerg - Utterslev;Før 1850;Antal bygninger;1992;3
Bispebjerg - Utterslev;Før 1850;Antal bygninger;1995;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;1996;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;1997;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2001;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2002;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2003;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2004;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2005;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2006;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2007;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2008;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2009;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2010;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2011;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2012;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2013;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2014;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2015;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2016;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2017;2
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2018;17
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2019;20
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2020;20
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2021;21
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2022;21
Bispebjerg - Utterslev;Før 1850;Antal bygninger;2023;22
Bispebjerg - Nordvest;Før 1850;Antal bygninger;1991;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;1992;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;1995;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;1996;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;1997;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2001;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2002;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2003;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2004;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2005;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2006;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2007;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2008;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2009;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2010;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2011;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2012;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2013;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2014;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2015;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2016;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2017;0
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2018;4
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2019;18
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2020;21
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2021;19
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2022;19
Bispebjerg - Nordvest;Før 1850;Antal bygninger;2023;19
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;1991;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;1992;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;1995;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;1996;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;1997;2
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2001;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2002;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2003;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2004;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2005;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2006;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2007;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2008;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2009;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2010;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2011;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2012;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2013;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2014;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2015;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2016;0
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2017;0
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2018;1
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2019;3
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2020;3
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2021;3
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2022;3
Amager Øst - Amagerbro Øst;Før 1850;Antal bygninger;2023;3
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;1991;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;1992;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;1995;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;1996;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;1997;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2001;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2002;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2003;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2004;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2005;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2006;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2007;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2008;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2009;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2010;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2011;1
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2012;0
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2013;0
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2014;0
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2015;0
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2016;0
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2017;0
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2018;56
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2019;55
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2020;54
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2021;62
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2022;63
Amager Øst - Sundbyøster;Før 1850;Antal bygninger;2023;63
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;1991;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;1992;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;1995;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;1996;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;1997;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2001;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2002;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2003;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2004;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2005;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2006;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2007;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2008;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2009;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2010;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2011;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2012;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2013;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2014;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2015;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2016;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2017;0
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2018;265
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2019;262
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2020;267
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2021;272
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2022;265
Amager Øst - Villakvartererne;Før 1850;Antal bygninger;2023;268
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;1991;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;1992;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;1995;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;1996;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;1997;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2001;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2002;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2003;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2004;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2005;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2006;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2007;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2008;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2009;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2010;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2011;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2012;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2013;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2014;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2015;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2016;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2017;1
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2018;8
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2019;12
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2020;17
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2021;18
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2022;18
Amager Øst - Nordøstamager;Før 1850;Antal bygninger;2023;17
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;1991;1
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;1992;1
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;1995;1
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;1996;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;1997;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2001;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2002;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2003;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2004;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2005;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2006;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2007;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2008;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2009;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2010;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2011;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2012;3
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2013;1
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2014;1
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2015;1
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2016;1
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2017;1
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2018;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2019;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2020;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2021;4
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2022;3
Amager Vest - Amagerbro Vest;Før 1850;Antal bygninger;2023;3
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;1991;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;1992;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;1995;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;1996;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;1997;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2001;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2002;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2003;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2004;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2005;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2006;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2007;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2008;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2009;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2010;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2011;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2012;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2013;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2014;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2015;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2016;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2017;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2018;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2019;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2020;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2021;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2022;0
Amager Vest - Bryggen Syd;Før 1850;Antal bygninger;2023;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;1991;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;1992;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;1995;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;1996;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;1997;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2001;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2002;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2003;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2004;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2005;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2006;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2007;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2008;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2009;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2010;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2011;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2012;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2013;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2014;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2015;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2016;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2017;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2018;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2019;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2020;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2021;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2022;0
Amager Vest - Faste Batteri;Før 1850;Antal bygninger;2023;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;1991;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;1992;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;1995;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;1996;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;1997;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2001;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2002;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2003;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2004;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2005;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2006;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2007;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2008;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2009;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2010;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2011;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2012;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2013;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2014;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2015;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2016;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2017;0
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2018;1
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2019;1
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2020;1
Amager Vest - Gamle Bryggen;Før 1850;Antal bygninger;2021;1
