OMRKK;OPFØRELSESÅR;ENHED;TID;INDHOLD
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2012;66
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2013;66
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2014;66
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2015;66
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2016;65
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2017;67
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2018;67
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2019;67
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2020;67
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2021;65
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2022;65
Amager Vest - Amagerbro Vest;1850-1899;Antal bygninger;2023;63
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;1991;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;1992;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;1995;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;1996;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;1997;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2001;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2002;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2003;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2004;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2005;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2006;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2007;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2008;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2009;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2010;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2011;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2012;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2013;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2014;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2015;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2016;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2017;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2018;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2019;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2020;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2021;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2022;0
Amager Vest - Bryggen Syd;1850-1899;Antal bygninger;2023;0
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;1991;14
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;1992;13
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;1995;13
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;1996;13
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;1997;13
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2001;13
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2002;13
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2003;13
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2004;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2005;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2006;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2007;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2008;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2009;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2010;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2011;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2012;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2013;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2014;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2015;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2016;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2017;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2018;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2019;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2020;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2021;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2022;12
Amager Vest - Faste Batteri;1850-1899;Antal bygninger;2023;12
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;1991;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;1992;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;1995;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;1996;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;1997;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2001;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2002;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2003;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2004;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2005;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2006;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2007;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2008;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2009;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2010;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2011;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2012;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2013;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2014;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2015;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2016;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2017;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2018;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2019;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2020;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2021;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2022;0
Amager Vest - Gamle Bryggen;1850-1899;Antal bygninger;2023;0
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;1991;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;1992;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;1995;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;1996;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;1997;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2001;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2002;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2003;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2004;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2005;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2006;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2007;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2008;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2009;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2010;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2011;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2012;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2013;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2014;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2015;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2016;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2017;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2018;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2019;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2020;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2021;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2022;1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1850-1899;Antal bygninger;2023;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;1991;2
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;1992;2
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;1995;2
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;1996;2
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;1997;2
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2001;2
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2002;2
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2003;2
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2004;2
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2005;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2006;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2007;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2008;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2009;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2010;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2011;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2012;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2013;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2014;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2015;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2016;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2017;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2018;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2019;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2020;1
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2021;0
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2022;0
Amager Vest - Kolonihavekvarteret;1850-1899;Antal bygninger;2023;0
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;1991;59
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;1992;63
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;1995;63
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;1996;72
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;1997;70
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2001;72
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2002;72
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2003;72
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2004;72
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2005;67
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2006;67
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2007;67
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2008;67
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2009;67
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2010;65
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2011;65
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2012;65
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2013;65
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2014;67
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2015;67
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2016;67
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2017;67
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2018;67
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2019;68
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2020;68
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2021;68
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2022;68
Amager Vest - Sundbyvester;1850-1899;Antal bygninger;2023;68
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;1991;81
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;1992;81
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;1995;78
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;1996;82
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;1997;89
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2001;52
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2002;52
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2003;52
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2004;52
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2005;52
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2006;52
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2007;52
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2008;48
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2009;47
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2010;47
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2011;47
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2012;47
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2013;46
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2014;46
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2015;46
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2016;46
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2017;46
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2018;46
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2019;43
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2020;43
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2021;43
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2022;43
Amager Vest - Sundholmsvejs kvarteret;1850-1899;Antal bygninger;2023;43
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;1991;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;1992;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;1995;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;1996;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;1997;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2001;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2002;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2003;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2004;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2005;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2006;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2007;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2008;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2009;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2010;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2011;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2012;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2013;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2014;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2015;1
Amager Vest - Urbanplanen;1850-1899;Antal bygninger;2016;1
